URL,Ingredients,Instructions
https://myfoodstory.com/rava-pomfret-fish-fry-mangalorean-style-recipe/,"[' 4   Pomfret Whole Fish, cleaned', ' 3 tablespoons   Meet Mirsang', ' ½ cup   Rava or Semolina', ' 3 to 4 tablespoons   Coconut Oil for Frying See Note 1', '   Salt', ' 3 tablespoons   Chili Powder Red (I recommend Kashmiri Red )', ' ¾ tablespoon   Cumin Roasted Powder', ' ¼ teaspoon   Turmeric Powder', ' ¾ teaspoon   Salt', ' 5 tablespoons   Vinegar']","[""If you don't have meet mirsang, mix together all the ingredients listed above for it."", ""Rub meet mirsang marinade and salt all over the fish and set aside for 10 minutes. Making slits in the fish before marinating helps the masala penetrate inside so it's highly recommended."", ""Take rava or semolina in a flat dish and dip each fish in it. Use your hands to sprinkle it on the fish, till it's crusted well on each side."", 'Heat oil in a pan and shallow fry the fish for eight to ten minutes\xa0on both sides.', 'Serve hot.']"
https://myfoodstory.com/homestyle-barley-chicken-fall-soup-recipe/,"[' 1   Chicken Breast Full', ' ¾ cup   Barley Pearl', ' 2 tablespoons   Butter', ' 1 teaspoon   Garlic finely chopped', ' 1   Green Chili finely chopped', ' 2   Onions finely chopped', ' 6 - 7 cups   Water or Chicken Stock', ' 1 ½ cups   Mushrooms sliced', ' 1 cup   Carrots chopped', ' ¾ cup   Spinach chopped', ' ¾ cup   Milk', ' 2 tablespoons   All Purpose Flour', ' 1 tablespoon   Pepper', '   Salt to taste', '   Bacon Fried and Cream for topping']","['Cut the chicken into tiny bite sized pieces and keep aside.', 'In a deep pot, add butter, garlic, green chilli and onions. Stir fry for 3-4 minutes, add chicken, barley and 4 cups water. Let this simmer for 35-40 minutes till the barley is almost cooked.', ""Add mushrooms, carrots, salt, pepper and the remaining water or stock. Cook this for 20 minutes till the vegetables are cooked through. Mix together milk and flour till there are no lumps and add this mixture to the soup. Bring it to quick boil while stirring continuously and add spinach. Add a little more stock or water if you'd like to thin out the soup. Simmer for five minutes and turn off the heat."", 'Let the soup sit for 15 minutes before serving. Top with fried bacon bits and a dollop of cream.']"
https://myfoodstory.com/easy-stovetop-jalapeno-mushroom-mac-and-cheese-recipe/,"[' 3 tablespoons   Butter', ' 4   Jalapenos', ' 2½ tablespoons   Flour', ' 3 cups   Milk', ' 1 teaspoon   Italian seasoning', ' 1 teaspoon   Pepper', ' 2 ½ cups   Water', ' 1½ cups   Elbow Macaroni dry or any other small pasta', ' 1 cup   Cheese – grated I used a mix of Mozzarella and cheddar', ' ¾ teaspoon   Salt']","['Start by deseeding the jalapenos and chopping the jalapenos', 'In a large pot, add butter and jalapenos. Saute for 2-3 minutes.', 'In the same pan, add the flour. Cook the flour on low flame for a minute. Slowly add milk while whisking it into the flour to make sure there are no lumps. Increase the heat, and keep whisking till the mixture comes to a boil. Lower the flame and cook for 3-4 minutes till the sauce thickens up and it’s consistency is almost like heavy cream.', 'Add pepper, Italian seasoning and mix. Add water and macaroni and bring this to a boil. Simmer till the macaroni is cooked through (about 10 minutes), stirring occasionally.', 'Add cheese and mix. The cheese will melt in under a minute. Serve hot.']"
https://myfoodstory.com/kabuli-chana-pulao-recipe/,"[' 1 cup   Basmati Rice long grain', ' 2 tablespoon   Ghee / Oil', ' ½ teaspoon   Cumin Seeds / Jeera', ' 1 pinch   Asafoetida / Hing', ' ½ teaspoon   Fenugreek Seeds / Methi dana', ' 1 teaspoon   Mustard Seeds / Rai', ' 1 teaspoon   Nigella Seeds / Kalonji', ' 1 teaspoon   Fennel / Saunf', ' 1   Bay leaf', ' 2   Green Cardamoms', ' 2 2   Cinnamon Sticks', ' 1 cup   Onions sliced', ' 2 teaspoon   Ginger - Garlic Paste', ' 1 cup   Chickpeas or Kabuli Chana boiled', ' 1    Potato diced into cubes (medium)', ' ½ cup   Carrot diced', ' ½ cup   Cauliflower Florets', ' ½ cup   Tomato chopped', ' ½ teaspoon   Turmeric powder or Haldi', ' ½ teaspoon   Chili powder', ' 1 ½ teaspoon   Salt', ' ¼ teaspoon   Garam Masala', ' 1 teaspoon   Kasuri Methi', ' 2 tablespoon   Coriander freshly chopped']","['Wash and soak the rice for 15 minutes.', 'Heat ghee in a heavy bottomed pan. Add cumin seeds, asafoetida, fenugreek seeds, mustard seeds, nigella seeds and fennel and let the seeds crackle.', 'Next add bay leaf, cardamoms and cinnamon and fry for a few seconds. Add the onions and fry till they are slightly brown. Add the ginger garlic paste and cook for ½ a minute stirring continuously.', 'Add boiled chickpeas along with potatoes, carrots, cauliflower and salt and cook for two minutes stirring occasionally. Add the tomatoes, turmeric and chilli powder and cook for another minute or two. Next add the soaked rice and 2 cups of water. Also add the garam masala and crushed kasuri methi. Give this a quick stir.', 'Once the rice comes to a boil, lower the heat and cook covered till the rice is done and all the water has been absorbed. Take off the heat. Fluff rice with a fork. Serve hot garnished with the chopped coriander.']"
https://myfoodstory.com/slow-cooker-chicken-curry-recipe/,"[' 1 tablespoon   Oil', ' 1 cup   Onions finely chopped', ' 1 tablespoon   Garlic minced', ' 7-8   Baby Potatoes cut into half (or 2 large potatoes, diced into 1 inch pieces)', ' 8   Chicken Thighs skinless and boneless , cut into 1 inch pieces', ' 1   Bayleaf', ' 2-3   Cloves', ' 6-8   Peppercorns whole', ' 1   Green Chilli finely chopped (or Serrano Pepper)', ' 1 tablespoon   Coriander Powder', ' 1 teaspoon   Red Chilli Powder or chilli flakes', ' ½ teaspoon   Turmeric Powder', ' 1 teaspoon   Garam Masala Powder', ' 1 teaspoon   Salt', ' 1 cup   Tomato Puree', ' ½ cup   Water', ' 1 tablespoon   Butter', '   Chopped coriander for topping']","['Heat oil in a pan and add chopped onions and minced garlic. Saute for 3-4 minutes till the onions soften. Transfer this mixture to the slow cooker along with all the other ingredients. Mix well.', 'Cover and cook on high for 3.5-4 hours or low for 6 hours. Once the chicken curry is cooked, mix in the chopped coriander and serve hot on top of steamed rice or with some butter naan.']"
https://myfoodstory.com/easy-restaurant-style-butter-chicken-masala-murgh-makhani/,"[' 1 kg   Chicken Thighs skinless and boneless , cut into 1.5 inch pieces (or use bone-in Chicken pieces)', ' 1 tablespoon   Oil', ' ½ cup   Hung Curd or Greek Yogurt', ' 1 tablespoon   Kashmiri Chilli Powder sub with ½ tablespoon paprika + ½ tablespoon cayenne', ' 1 tablespoon   Coriander Powder', ' ½ teaspoon   Turmeric', ' 1 ½ tablespoons   Ginger Garlic Paste', ' 1 teaspoon   Garam Masala Powder', ' 1 teaspoon   Salt', ' 1 tablespoon   Oil', ' 1 tablespoon   Butter', ' 1 inch   Cinnamon', ' 2   Green Cardamom Pods', ' 3   Cloves', ' 5   Kashmiri Red Chillies dried chillies', ' 6   Garlic Cloves', ' 1   Onion roughly chopped', ' ¼ cup   Cashew Nuts', ' 7 - 8   Tomatoes approx 500 grams, roughly chopped (or 1 (15-ounce) can canned diced tomatoes)', ' ½ teaspoon   Red Chilli Powder', ' 2 tablespoons   Ketchup', ' 1 tablespoons   Kasuri Methi dried fenugreek leaves', ' ½ teaspoon   Salt taste and adjust', ' 3-4 tablespoons   Fresh Cream']","['Start by mixing all the ingredients under marinade and adding the chicken to it. Mix well, cover and set aside for 15-30 minutes while you make the gravy.', 'For the gravy, heat 1 tablespoon oil and 1 tablespoon butter in a skillet or pan. Add cinnamon, cardamom, cloves, whole red chilies and garlic. Saute for a minute or so till fragrant. Add onions and saute on high heat for 2-3 minutes till pink and translucent. Add tomatoes and cashew nuts. Mix once, reduce the flame to a simmer and cover and cook for 10-15 minutes till the tomatoes start breaking down and becoming pulpy.', 'Switch off the flame. Cool completely and transfer to a blender or liquidiser, and blend till smooth.', 'In another pan, heat a tablespoon of oil. Add the chicken pieces and sear them on each side for 2-3 minutes on high heat, till theres a char on them. Remove them from the pan and set aside.', ""Transfer the puree back to the pan, add chilli powder, ketchup, salt and ¼ cup water. Bring this to a boil. Reduce the flame to low, and cover and cook for 15-20 minutes. You'll notice the colour of the gravy change to a deep orange."", 'Add the chicken pieces and simmer for 10 minutes. Stir in the kasuri methi and fresh cream.', ""To smoke the chicken, place a small steel bowl (please don't use plastic) in the middle of the butter chicken while it's still in the pan. Heat a piece of charcoal or lump coal on an open flame till red hot and then place it in the bowl. Pour a teaspoon of oil or ghee over it, and as soon as it starts smoking, cover the pan with a lid. Smoke for 3-4 minutes. Remove the bowl and serve with naan or rice.""]"
https://myfoodstory.com/the-best-tandoori-prawns-recipe/,"[' ¼ cup   Hung Curd', ' 1 teaspoon   Fresh Ginger Garlic Paste heaping', ' 1 teaspoon   Red Chili Powder', ' 1 teaspoon   Coriander Powder heaping', ' ¼ teaspoon   Turmeric Powder', ' ½ teaspoon   Garam Masala Powder', ' 1   Lemon Juice of', '   Salt to taste', ' 12   Prawns deveined and cleaned (I used Medium sized)', ' 2 tablespoons   Butter Melted', ' 1   Mango ripe ,peeled and chopped for the Mango Chutney', ' 1   Lemon Juice of', '   A pinch of salt', ' 2 teaspoons   Coriander chopped', ' ½ teaspoon   Chili Flakes optional', '   Chat Masala and chopped Coriander for Garnish']","['Add all the ingredients listed under marinade to a bowl, and combine.', 'Add prawns to the marinade and set aside. I recommend marinating these for at least half an hour and up to two hours for better flavor.', 'In the meanwhile, to make the mango chutney, blend mangoes, lemon juice and salt in a blender till pureed. Add the chopped coriander and pulse for 5 seconds till you see bright green specks. Sprinkle with chili flakes if using.', 'Oven Method', 'Once the prawns have finished marinating, pre-heat oven to 220 degree celcius.', 'Skewer the prawns using the equipment provided with your oven, brush them with melted butter and grill for 10-12 minutes. Brush once more at 5 minutes and then right before serving.', 'Stovetop Method', ""Alternatively, if you don't have an oven, heat a grill pan on the stove. Add some butter to the pan."", ""Once hot, arrange prawns on the pan so that they don't overlap and sear on high heat for a minute on either side."", 'After one minute, reduce the heat to medium and cook for 5 more minutes. Prawns cook pretty quickly so be careful about the cooking time. Brush once more with butter right before serving.', 'To Serve', 'Sprinkle with chat masala and chopped coriander and serve with the mango chutney.']"
https://myfoodstory.com/creamy-salmon-piccata-recipe/,"[' 1 tablespoon   Olive Oil', ' 1 tablespoon   Butter', ' 4   Salmon Fillets about 1 inch in thickness, boneless', ' 1 teaspoon   Salt', ' ½ teaspoon   Pepper', ' ½ teaspoon   Garlic minced', ' ½ cup   Chicken Broth', '   Juice of 1½ Lemon', ' 3 tablespoons   Capers drained', ' ½ cup   Heavy Cream']","['Dry the salmon fillets well with a paper towel and sprinkle each side with salt and pepper.', 'Heat olive oil and butter in a 10 or 12 inch skillet and slide in the salmon fillets skin side down (you can also use skinless salmon fillets). Cook them on each side for five minutes and remove them on a plate.', 'In the same pan, add garlic and saute for 30 seconds. Add the chicken broth, and simmer for a few minutes till its reduced to half. Add the lemon juice and capers and mix.', 'Pour in the cream and simmer on a low flame for 2 minutes. Slide the salmon fillets back into the pan and spoon the sauce on them. Turn off the flame and serve immediately.']"
https://myfoodstory.com/jaggery-mawa-cake/,"[' ½ Cup   Butter at room temperature, 110 grams', ' ¾ Cup   Jaggery Powder 110 grams', ' ¾ Cup   Khoya grated, 105 grams', ' ½ Teaspoon   Ground Cardamom', ' ½ Teaspoon   Vanilla Extract', ' 1 Cup   All Purpose Flour or maida, 125 grams', ' ½ Cup   Whole Milk 125 ml', ' ½ Cup   Curd or plain Yogurt 100 ml', ' ½ Cup   Semolina sooji or bombay rava, 90 grams', ' 1 Teaspoon   Baking Powder', ' ¼ Teaspoon   Baking Soda', ' ¼ Teaspoon   Salt', ' ¼ cup   sliced Almonds']","['Preheat the oven to 180C/356F. Grease and line an 8 inch round baking tin.', 'Add butter and jaggery powder to a bowl. Make sure the butter is at room temperature. Cream together until pale and fluffy using a hand mixer or stand mixer with whisk attachment on high speed for about 3-4 minutes.', 'Add grated khoya and vanilla extract. Continue to beat on high speed until combined, about 2 minutes. Ensure there are no lumps.', 'Add whole milk and curd and combine on low speed for about 2 minutes.', 'Add semolina or sooji to the bowl and mix well. This helps the sooji swell up slightly', 'Sieve all purpose flour, baking powder, baking soda into the mixture and mix well', 'Transfer the batter to the prepared baking tin and top with sliced almonds. Bake for 45 minutes at 180C/356F or until a toothpick inserted in the center comes out clean', 'Cool for 10 minutes and remove from tin. Place on a wire rack and cool completely before serving']"
https://myfoodstory.com/bread-chaat/,"[' 8-10 Slices   White Bread toasted', ' 1 Cup   Curd whisked', ' 1 Teaspoon   Sugar', ' ½ Teaspoon   Salt', ' 1-2   Potatoes boiled and cut into cubes', ' 1   Onion finely chopped', ' 1   Carrot peeled and grated', '   Coriander Mint Chutney as required', '   Meethi Imli Chutney as required', '   Nylon Sev as required', ' 1-2 Teaspoons   Chaat Masala', ' 1-2 Teaspoons   Kashmiri Red Chilli Powder']","['Add curd, sugar and salt to a mixing bowl and whisk until combined. Set aside.', 'Place two slices of bread on a serving plate. Add coriander mint chutney on top and spread it around the slice. Add some boiled potato cubes, chopped onion and grated carrot. Add 1-2 spoons of the curd mixture.', 'Add some more chopped onion, grated carrot and another spoon of curd. Drizzle some imli chutney and coriander chutney. Sprinkle some chaat masala and kashmiri chilli powder.', 'Top with nylon sev and serve immediately.']"
https://myfoodstory.com/tahari-tehri-recipe/,"[' 2 tablespoons   Ghee', ' 1 teaspoon   Jeera cumin seeds', ' 2   Green Chillies', ' 1   Onion sliced', ' 2 teaspoon   Coriander Powder', ' ½ teaspoon   Turmeric Powder', ' 1 teaspoon   Chilli Powder', ' 1 teaspoon   Salt', ' 1   Potato cut into 1 inch cubes', ' ½ cup   Green Peas', ' 1 cup   Basmati Rice washed, soaked for ½ hour and drained', ' 1 ¼ cup   Water']","['Heat ghee in a pan over medium flame. Add jeera (cumin) and once it starts spluttering, add green chillies and onions.', 'Sauté onions for a minute just to soften them a bit and add coriander powder, turmeric powder, chilli powder and salt. Stir to combine.', 'Add potatoes, green peas and the drained rice. Saute this for 2-3 minutes to toast the rice. The rice should release a fragrant aroma.', 'Pour water and bring it to a quick boil over a high flame. Turn it down to a simmer immediately and cook covered for 10 minutes till the rice is cooked and fluffy. Turn off the flame and rest for 10 minutes and serve hot with raita.']"
https://myfoodstory.com/green-coriander-chutney-recipe/,"[' 2 cups   Mint Leaves fresh', ' 1 cup   Coriander Leaves / Cilantro fresh', ' ¼ cup   Onions sliced', ' 3 tablespoon   Lime Juice', ' 1 teaspoon   Sugar', ' 1-2   Green Chillies or Serrano Peppers', ' ½ teaspoon   Jeera Cumin Seeds', ' ½ teaspoon   Black Salt or use regular salt']",['Combine all the ingredients and grind to a smooth paste using 2 tablespoon water. Taste and adjust the seasonings by adding more salt and lemon juice.']
https://myfoodstory.com/cauliflower-chickpea-coconut-curry-recipe/,"[' 2 tablespoons   Vegetable Oil', ' 1 teaspoon   Cumin Seeds', ' 1 teaspoon   Garlic minced', ' 2 teaspoons   Ginger grated', ' 1   Onion finely chopped', ' ½ cup   Tomato Puree', ' ¾ teaspoon   Turmeric Powder', ' 3 tablespoons   Curry Powder', ' 1 teaspoon   Red Chilli Powder or chilli flakes or paprika powder', ' 1 teaspoon   Salt', ' 3 cups   Cauliflower Florets cut into 2 inch pieces (approx 1 medium sized head of Cauliflower)', ' 1 ½ cups   Chickpeas cooked', ' 8-10   Cherry Tomatoes optional', ' ¾ cup   Water', ' 2 cups   Thick Coconut Milk approx 1 can']","['Heat oil in a pot and add cumin seeds. Once the seeds start spluttering, add garlic, ginger and onions. Saute for 3-4 minutes till the onions start turning slightly brown.', 'Add the tomato puree, turmeric powder, curry powder, chilli powder and salt. Cook for 3-4 minutes till the tomato puree reduces a bit and the whole thing starts looking like a paste.', ""Add cauliflower, chickpeas, cherry tomatoes (if using), water and coconut milk. Bring this to a simmer, and cook on medium heat for 15-20 minutes till the cauliflower is fork tender but hasn't turned mushy."", 'Taste and adjust salt, and turn off the heat. Top with chopped coriander if you like and serve hot with steamed rice.']"
https://myfoodstory.com/limonada-recipe/,"[' 2 tablespoons   sugar', ' 100 ml   condensed milk', ' 2   lemons halved', ' 2 cups   ice', ' 2 cups   cold water']","['In a blender, add the sugar, condensed milk, lemon, ice, and cold water.', 'Blend the ingredients for about 15 seconds, pulsing in 3-second intervals, or until well combined. Be cautious not to blend for too long as it can make the drink bitter.', 'Strain the mixture to remove lemon seeds, peel and pulp.', 'Serve the Limonada in glasses filled with ice.']"
https://myfoodstory.com/how-to-make-sambar/,"[' ½ Cup   Toor Dal washed', ' ½ Teaspoon   Turmeric Powder', ' 4 Cloves   Garlic peeled', ' 2 Cups   Water', ' 1 Cup   Vegetables cut into chunks (we used carrots and Mangalore cucumber)', ' 2 Cups   Water', ' 2 Tablespoons   Oil', ' ½ Cup   Sambar Onions or Shallots', ' 2   Green Chillies slit lengthwise', ' ¾ Cup   Tomato cut into chunks', ' 1 Tablespoon   Sambar Powder we used MTR Sambar Powder', ' 1 ½ Teaspoons   Chilli Powder', ' 1 Teaspoon   Coriander Powder', ' 2 - 3 Cups   Vegetable Stock/Water', ' 2 Tablespoons   Tamarind Pulp made with tamarind soaked in hot water', ' 1 ½ Teaspoons   Jaggery Powder or sugar', ' 1 ½ Teaspoons   Salt', ' 1 Tablespoon   Ghee', ' ½ Teaspoon   Mustard Seeds', ' ¾ Teaspoon   Cumin', ' 3 Cloves   Garlic unpeeled and crushed', ' 3   whole Dry Red Chillies', ' 1 Sprig   Curry Leaves', ' ¼ Cup   chopped Coriander']","['Add toor dal, garlic, turmeric and salt to a pressure cooker. Add 2 cups of water, mix and close the lid tight. Pressure cook on medium for about 6-7 whistles. The dal needs to be mashed, so ensure it is fully cooked. Cook it for longer if necessary.', 'Once cooked, lightly mash with the back of a spoon or a masher and keep aside.']"
https://myfoodstory.com/instant-jowar-dhokla/,"[' 1 cup   jowar flour sorghum flour', ' 2 tablespoons   suji rava/ semolina', ' 3 tablespoons   sour curd or plain yoghurt at room temperature', ' 1 ¼ cups   water start with 1 cup and add more as required', ' ½ inch   ginger crushed, approx 1 teaspoon', ' 2   green chillies crushed, approx 1 teaspoon', ' 1 teaspoon   cooking oil', ' ½ teaspoon   salt', ' 1 teaspoon   fruit salt or eno 5 grams (see note 1 for substitute)', ' 1 tablespoon   cooking oil', ' 1 teaspoon   mustard seeds', ' 1 teaspoon   white sesame seeds', ' ¼ teaspoon   asafoetida powder hing', ' 2   sprigs curry leaves', ' 1 tablespoon   finely chopped coriander leaves', ' ½ teaspoon   salt', ' 1 teaspoon   sugar', '   juice of ½ lemon', ' 1 tablespoon   finely chopped coriander leaves', ' 1 tablespoon   freshly grated coconut']","['Batter: Add jowar flour, suji and curd to a mixing bowl. Add water gradually and make a thick and fluffy batter which has the consistency of cake batter. It should fall in a ribbon like consistency when poured with a ladle. Rest the batter for 15 minutes. Then add crushed ginger and green chillies, 1 teaspoon oil & salt and mix well.', 'Prep Steamer: Grease a round 12 inch plate with oil. Heat the steamer or a pot with water. Place a stand inside and let the water come to a boil.', 'Add Fruit Salt or Eno: Once the water starts boiling, add fruit salt or Eno to the batter, and mix gently till the batter is frothy.', ""Steaming Dhoklas: Transfer the batter immediately to the prepared tray or plate, keep it on the stand, cover and steam on medium low heat for 15 minutes. To check if the Dhokla is cooked, insert a toothpick in the centre of the dhokla and if it comes out clean, it's done. If it has batter on it, steam for a few more minutes until done. Remove the plate from the steamer and set aside to cool."", 'Tempering: Heat oil in a pan, add mustard seeds and once they sputter, add sesame seeds, hing, curry leaves, salt, sugar and water. Be careful as the water will splutter. After 10 seconds, switch off the stove and squeeze lemon. Mix with a spoon.', 'Serving Dhoklas: Demould dhoklas once cooled and cut into squares. Pour the tempering over the dhokla and let it soak in it for 5-10 minutes. Garnish with grated coconut & coriander leaves just before serving. Dhoklas are ready to be served with green chutney.']"
https://myfoodstory.com/namak-para/,"[' 1 cup   Whole wheat flour atta, 125 gms', ' 1 cup   All-purpose flour maida, 125 gms', ' ½ teaspoon   Salt', ' ½ teaspoon   Nigella Seeds Kalonji', ' ¼ cup   Oil  + extra for deep frying', ' ¾ cup   Water  approx for kneading']","['Mix both the dry flours, salt & kalonji in a large bowl. Add ¼ cup oil and mix it with the flours in a way that the mixture resembles breadcrumbs. Take a little mixture in your fist to check if it holds its shape.', 'Add water little at a time and knead it into a firm dough. Do not knead the dough too much, or the namak pare won’t be flaky. Cover with a dry cloth and rest for 10 minutes.']"
https://myfoodstory.com/how-to-make-30-minute-red-tomato-sauce-for-pasta-and-pizza-recipe/,"[' 8 medium   Tomatoes roughly diced', ' 2 tablespoons   Olive Oil', ' 1 ½ tablespoons   finely chopped Garlic', ' 1 medium   Onion finely chopped', ' ½ cup   Tomato Puree or Passata store bought', ' 1 teaspoon   Salt', ' 2 teaspoons   Italian Seasoning Mix dried', ' 2 teaspoons   Sugar']","['Puree the fresh tomatoes in a blender and set aside.', 'Heat oil in a saucepan, and add garlic. Saute for a minute on low heat till the garlic fragrant, making sure not to brown it. Add onions and saute till translucent.', 'Add blended tomatoes, store bought tomato puree, italian seasoning, salt and sugar. Bring this to a bowl and simmer for 20-25 minutes till the sauce has reduced by ⅓ and thickened.', 'Use the sauce to toss pasta (see video above for instructions) or refrigerate it for up to 5 days in an airtight container. You can also freeze the sauce for up to 6 months in a freezer friendly container.']"
https://myfoodstory.com/how-to-make-hummus-recipe/,"[' 3 cups   Chickpeas cooked from dry or canned (See note 1 and 2)', ' 4   Garlic cloves', ' 1 teaspoon   Salt', ' ¾ cup   Tahini (See note 3)', ' ½ teaspoon   Cumin ground', ' 1.5 cups   Ice Cold Water (See note 4)', ' 1.5   Lime Juice', ' 1.5 tablespoons   Olive Oil  extra virgin for drizzling', ' 1 teaspoon   Paprika for sprinkling on top']","['Peel cooked chickpeas by pinching them slightly to remove the skin. Discard the skin or reserve it to use it in soups', 'Add peeled chickpeas, garlic and salt to a blender or food processor and blend till coarsely processed', 'Add tahini, cumin and ice cold water to the blender and blend the hummus for 3-4 minutes till silky smooth. Add more ice cold water if required', 'Mix in lime juice, taste and adjust seasoning', 'Serve in a bowl drizzled with olive oil and sprinkled with paprika and cooked chickpeas']"
https://myfoodstory.com/lavender-white-chocolate-truffles-recipe/,"[' 220 grams   White Chocolate roughly chopped', ' ⅓ cup   Cream', ' 1 tablespoon   Butter', ' ¼ teaspoon   Lavender Extract', ' 150 grams   White Chocolate roughly chopped', '   Dried lavender optional']","['Heat the cream and butter for 40 seconds in the microwave, and add chocolate to it. Let it sit for a minute to two and whisk the chocolate till it melts. You may need to microwave it for another 30 seconds, so make sure you are using a microwave safe bowl. Once the chocolate is smooth, whisk in the lavender extract. Cover the bowl with cling film and refrigerate for at least 4-5 hours.', '30 minutes before you are ready to roll out your truffles, place a baking tray covered with foil in the fridge to cool, along with two spoons and a fork.', 'Fill a ziplock bag with ice and wrap it in a kitchen towel. You will need this to keep your hands cold.', 'Use a spoon to scoop out roughly two teaspoons truffle mixture and place on the foil lined sheet, till you’ve used up all the mixture. You should get 10-12 parts.', 'Now place your hands on the wrapped ziplock bag for a few seconds to cool them and start rolling out the truffle mixture. I needed to cool my hands after every two truffle balls but it depends on how cold your kitchen is. Place the rolled truffles in freezer for 20 minutes. Once 20 minutes are up, remove the truffles and leave them on the counter for 5 minutes.', ""In the meanwhile, microwave the remaining chocolate in a microwave safe bowl for 30-45 seconds for the chocolate covering. Whisk the chocolate till it's smooth and let it sit on the counter for 3-4 minutes till it comes to room temperature. Don’t be tempted to place the bowl in the fridge to speed up the cooling process because the chocolate will start solidifying."", 'Now use a fork to dip each truffle ball into the melted white chocolate, and a spoon to slide them back on the baking tray. Repeat till all the truffles are covered.', 'Pour the remaining white chocolate into a piping bag and pipe your favorite pattern on the truffles. Sprinkle with dried lavender. This is just for extra prettiness and completely optional.', 'Place them back in the fridge for 10 minutes, after which they can be stored in an air tight container for up to 2 weeks.']"
https://myfoodstory.com/eggless-chocolate-cake-recipe/,"[' 1 ¾ cups  (218.75 g) All Purpose Flour / Maida', ' ¼ cup  (32 g) Cocoa Powder', ' 1 teaspoon   Baking Powder', ' ½ teaspoon   Baking Soda', ' ¼ teaspoon   Salt', ' ½ cup  (120 g) Milk', ' 1 teaspoon   Vinegar', ' ½ cup  (113.5 g)  Butter melted', ' 1 cup  (225 g) Powdered Sugar', ' 1 cup  (200 g) Greek Yogurt / Hung Curds', ' 1 teaspoon   Vanilla Extract', '   Chocolate Ganache', ' 75 g   Dark Chocolate', ' 75 g   Fresh Cream']","['Preheat oven to 200 degrees C. Line a nine inch tin with parchment paper and set aside.', 'Sieve flour, cocoa, baking soda, baking powder and salt and set aside.', 'Mix together milk and vinegar and set aside for a few minutes.', 'Cream together butter and sugar and add the greek yogurt and vanilla extract to this and give it another whisk.', 'Add half the flour mixture and mix. Mix in the milk and vinegar mixture, and then add the remaining flour mixture and fold gently, making sure not to over mix.', 'Pour into the prepared tin and bake in the preheated oven for 10 minutes, reducing the temperature to 180 degrees C and baking for another 45-50 minutes or until a toothpick inserted in the middle comes out clean.', 'Cool in the tin for 10 minutes, unmold and cool on the wire rack for another 15 minutes.']"
https://myfoodstory.com/asian-slaw/,"[' 1 ½ Cups   Shredded Green Cabbage', ' 1 ½ Cups   Shredded Red Cabbage', ' 1 Cup   thinly Julienned Carrots', ' ½ Cup   thinly Julienned Apples', ' ¾ Cup   thinly Sliced Bell Peppers', ' ¼ Cup   finely sliced on the diagonal Spring Onion Greens', ' ¼ Cup   toasted Peanuts', ' 1 ½ Tablespoons   Rice Vinegar', ' 1 ½ Tablespoons   Soy Sauce', ' 1 Teaspoon   Fish Sauce optional', ' 1 Tablespoon   Lime Juice', ' 1 ½ Tablespoons   Toasted Sesame Oil', ' 1 ½ Teaspoons   Honey', ' 1 Teaspoon   Chilli Flakes', ' 3   Garlic Cloves Grated', ' 1 ½ Tablespoons   Peanut Butter', ' ⅓-½ Cup   Mint Leaves', ' ⅓-½ Cup   Coriander Leaves']","['Add all the ingredients for salad dressing to a jar and shake well. Or you may whisk the ingredients in a small bowl.1 ½ Tablespoons Rice Vinegar, 1 ½ Tablespoons Soy Sauce, 1 Teaspoon Fish Sauce, 1 Tablespoon Lime Juice, 1 ½ Tablespoons Toasted Sesame Oil, 1 ½ Teaspoons Honey, 1 Teaspoon Chilli Flakes, 3 Garlic Cloves Grated, 1 ½ Tablespoons Peanut Butter, ⅓-½ Cup Mint Leaves, ⅓-½ Cup Coriander Leaves', 'Add all the ingredients mentioned under the slaw in a big salad bowl. Pour the dressing over the slaw mix and toss well to combine all ingredients. Refrigerate for 30 minutes to let the flavours blend. Asian Slaw is ready to serve.1 ½ Cups Shredded Green Cabbage, 1 ½ Cups Shredded Red Cabbage, 1 Cup thinly Julienned Carrots, ½ Cup thinly Julienned Apples, ¾ Cup thinly Sliced Bell Peppers, ¼ Cup finely sliced on the diagonal Spring Onion Greens, ¼ Cup toasted Peanuts']"
https://myfoodstory.com/how-to-make-naturally-dyed-eggs-recipe/,"[' 1   Beetroot , diced with skin', ' 1 cups   Water', ' 2 teaspoon   Vinegar', ' 4   Eggs Hard Boiled , peeled']","['Boil the beetroot in water for minutes till the liquid reaches a deep pink colour, about 15-20 minutes.', 'Add vinegar, remove from flame and let it cool.', 'Add eggs, till they are completely covered by the liquid. Let them stand in the mixture for an hour or till they are stained pink half', 'Remove with a slotted spoon and use']"
